codigo_cola,anio,tipo,fabricante,modelo,motores,asientos,velocidad,tipo_motor
N655JB,2007,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N655UA,1992,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N655WN,1997,Ala fija multimotor,BOEING,737-3H4,2,149,NA,Turboventilador
N656AW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N656JB,2007,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N656SW,1997,Ala fija multimotor,BOEING,737-3H4,2,149,NA,Turboventilador
N656UA,1993,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N657AW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N657JB,2007,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N657SW,1985,Ala fija multimotor,BOEING,737-3L9,2,149,NA,Turboventilador
N657UA,1993,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N658AW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N658DL,1990,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N658JB,2007,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N658SW,1985,Ala fija multimotor,BOEING,737-3L9,2,149,NA,Turboventilador
N658UA,1993,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N659AW,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N659DL,1990,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N659JB,2007,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N659SW,1985,Ala fija multimotor,BOEING,737-301,2,149,NA,Turboventilador
N659UA,1993,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N66051,2000,Ala fija multimotor,BOEING,767-424ER,2,292,NA,Turboreactor
N66056,2001,Ala fija multimotor,BOEING,767-424ER,2,292,NA,Turboreactor
N66057,2002,Ala fija multimotor,BOEING,767-424ER,2,292,NA,Turboreactor
N660AW,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N660DL,1990,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N660SW,1985,Ala fija multimotor,BOEING,737-301,2,149,NA,Turboventilador
N660UA,1993,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N661AW,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N661DN,1990,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N661JB,2007,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N661UA,1993,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N662AW,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N662DN,1991,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N662JB,2007,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N662SW,1985,Ala fija multimotor,BOEING,737-3Q8,2,149,NA,Turboventilador
N663AW,2001,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N663DN,1991,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N663JB,2007,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N663SW,1985,Ala fija multimotor,BOEING,737-3Q8,2,149,NA,Turboventilador
N663UA,1993,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N664AW,2001,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N664DN,1991,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N664UA,1998,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N665AW,2001,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N665DN,1991,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N665JB,2007,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N665UA,1998,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N665WN,1986,Ala fija multimotor,BOEING,737-3Y0,2,149,NA,Turboventilador
N666DN,1991,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N666UA,1998,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N667AW,2002,Ala fija multimotor,AIRBUS INDUSTRIE,A320-232,2,200,NA,Turboventilador
N667DN,1991,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N667UA,1998,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N66803,2013,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N66808,2013,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N668AW,2002,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N668DN,1991,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N668UA,1999,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N669AW,2002,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N669DN,1991,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N669SW,1987,Ala fija multimotor,BOEING,737-3A4,2,149,NA,Turboreactor
N669UA,1999,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N6700,1999,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6701,1999,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6702,1999,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6703D,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6704Z,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N67052,2000,Ala fija multimotor,BOEING,767-424ER,2,292,NA,Turboreactor
N67058,2002,Ala fija multimotor,BOEING,767-424ER,2,292,NA,Turboreactor
N6705Y,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6706Q,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6707A,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6708D,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6709,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N670DN,1992,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N670SW,1988,Ala fija multimotor,BOEING,737-3G7,2,149,NA,Turboreactor
N670UA,NA,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N670US,1990,Ala fija multimotor,BOEING,747-451,4,450,NA,Turboreactor
N6710E,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6711M,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6712B,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N67134,1999,Ala fija multimotor,BOEING,757-224,2,178,NA,Turboreactor
N6713Y,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6714Q,2000,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6715C,2001,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N6716C,2001,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N67171,2001,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N671DN,1992,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N671UA,1999,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N672AW,2004,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N672DL,1992,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N672UA,1999,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N673AW,NA,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N673DL,1992,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N673UA,2000,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N674DL,1992,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N674UA,2000,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N675AW,2005,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N675DL,1992,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N675MC,1975,Ala fija multimotor,MCDONNELL DOUGLAS,DC-9-51,2,139,432,Turboreactor
N675UA,2000,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N676AW,2005,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N676CA,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N676DL,1992,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N676UA,2001,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N677AW,2005,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N677UA,2001,Ala fija multimotor,BOEING,767-322,2,330,NA,Turboventilador
N678AW,2005,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N678CA,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N678DL,1998,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N679AW,2005,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N679DA,1992,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N68061,2002,Ala fija multimotor,BOEING,767-424ER,2,292,NA,Turboreactor
N680AW,2005,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N680DA,1992,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N68159,2001,Ala fija multimotor,BOEING,767-224,2,255,NA,Turboreactor
N68160,2001,Ala fija multimotor,BOEING,767-224,2,255,NA,Turboreactor
N681DA,1993,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N682DA,1993,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N683BR,2002,Ala fija multimotor,BOMBARDIER INC,CL-600-2B19,2,55,NA,Turboventilador
N683DA,1993,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N68452,2012,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N68453,2012,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N684DA,1993,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N684WN,1988,Ala fija multimotor,BOEING,737-3TO,2,149,NA,Turboreactor
N685DA,1995,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N685SW,1986,Ala fija multimotor,BOEING,737-3Q8,2,149,NA,Turboventilador
N686DA,1995,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N687DL,1998,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N687SW,1986,Ala fija multimotor,BOEING,737-3Q8,2,149,NA,Turboventilador
N68801,2013,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N68802,2013,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N68805,2013,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N68807,2013,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N688DL,1998,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N689DL,1998,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N69059,2002,Ala fija multimotor,BOEING,767-424ER,2,292,NA,Turboreactor
N69063,2002,Ala fija multimotor,BOEING,767-424ER,2,292,NA,Turboreactor
N690DL,1998,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N691CA,2007,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N691WN,1988,Ala fija multimotor,BOEING,737-3G7,2,149,NA,Turboreactor
N692DL,1998,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N693CA,2006,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N693DL,1998,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N693SW,1985,Ala fija multimotor,BOEING,737-317,2,149,NA,Turboreactor
N694DL,1998,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N694SW,1985,Ala fija multimotor,BOEING,737-3T5,2,149,NA,Turboreactor
N695CA,2006,Ala fija multimotor,BOMBARDIER INC,CL-600-2D24,2,95,NA,Turboventilador
N695DL,1998,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N696DL,1999,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N697DL,1999,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N697SW,1988,Ala fija multimotor,BOEING,737-3TO,2,149,NA,Turboreactor
N69804,2013,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N69806,2013,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N698DL,1999,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N699DL,1999,Ala fija multimotor,BOEING,757-232,2,178,NA,Turboventilador
N700GS,1997,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N700UW,1998,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N701GS,1997,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N701SK,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N701UW,1998,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N702SK,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N702TW,1996,Ala fija multimotor,BOEING,757-2Q8,2,178,NA,Turboventilador
N702UW,1998,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N703JB,2008,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N703SW,1997,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N703TW,1996,Ala fija multimotor,BOEING,757-2Q8,2,178,NA,Turboventilador
N703UW,1998,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N704SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N704US,1998,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N704X,1997,Ala fija multimotor,BOEING,757-2Q8,2,178,NA,Turboventilador
N705JB,2008,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N705SK,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N705SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N705TW,1997,Ala fija multimotor,BOEING,757-231,2,178,NA,Turboventilador
N705UW,NA,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N706JB,2008,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N706SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N706TW,1997,Ala fija multimotor,BOEING,757-2Q8,2,178,NA,Turboventilador
N707EV,2002,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N707SA,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N707TW,1997,Ala fija multimotor,BOEING,757-2Q8,2,178,NA,Turboventilador
N708EV,2002,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N708JB,2008,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N708SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N708UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N709EV,2002,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N709JB,2008,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N709SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N709TW,1997,Ala fija multimotor,BOEING,757-2Q8,2,178,NA,Turboventilador
N709UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N710EV,2002,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N710SK,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N710SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N710TW,1997,Ala fija multimotor,BOEING,757-2Q8,2,178,NA,Turboventilador
N710UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N711HK,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N711MQ,1976,Ala fija multimotor,GULFSTREAM AEROSPACE,G1159B,2,22,NA,Turboreactor
N711UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N711ZX,1997,Ala fija multimotor,BOEING,757-231,2,178,NA,Turboventilador
N712EV,2002,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N712JB,2008,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N712SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N712TW,1997,Ala fija multimotor,BOEING,757-2Q8,2,178,NA,Turboventilador
N712US,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N713EV,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N713SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N713TW,1997,Ala fija multimotor,BOEING,757-2Q8,2,178,NA,Turboventilador
N713UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N71411,2002,Ala fija multimotor,BOEING,737-924,2,191,NA,Turboventilador
N714CB,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N714US,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N715JB,2008,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N715SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N715UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N716EV,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N716SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N716UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N717EV,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N717JL,2002,Ala fija multimotor,BOEING,717-200,2,100,NA,Turboventilador
N717SA,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N717TW,1999,Ala fija multimotor,BOEING,757-231,2,178,NA,Turboventilador
N717UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N718EV,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N718SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N718TW,1999,Ala fija multimotor,BOEING,757-231,2,178,NA,Turboventilador
N719EV,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N719SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N720EV,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N720WN,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N721TW,1999,Ala fija multimotor,BOEING,757-231,2,178,NA,Turboventilador
N721UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N722EV,2003,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N722TW,1999,Ala fija multimotor,BOEING,757-231,2,178,NA,Turboventilador
N722US,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N723EV,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N723SW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N723TW,2000,Ala fija multimotor,BOEING,757-231,2,178,NA,Turboventilador
N723UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N72405,2001,Ala fija multimotor,BOEING,737-924,2,191,NA,Turboventilador
N724EV,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N724SW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N724UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N725SW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N725UW,1999,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N726SK,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N726SW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N727SW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N727TW,1999,Ala fija multimotor,BOEING,757-231,2,178,NA,Turboventilador
N728SK,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N728SW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N729JB,NA,Ala fija multimotor,AIRBUS,A320-232,2,200,NA,Turboventilador
N729SW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N730EV,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N730SW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N730US,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N731SA,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N73251,2000,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N73256,2000,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N73259,2001,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N73270,2001,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N73275,2002,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N73276,2002,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N73278,NA,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N73283,2004,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N73291,2004,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N73299,2005,Ala fija multimotor,BOEING,737-824,2,149,NA,Turboventilador
N732SW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N732US,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N733SA,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N733UW,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N73406,2001,Ala fija multimotor,BOEING,737-924,2,191,NA,Turboventilador
N73445,2011,Ala fija multimotor,BOEING,737-924ER,2,191,NA,Turboventilador
N734SA,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N735SA,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N736SA,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N737JW,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N737MQ,1977,Ala fija monomotor,CESSNA,172N,1,4,105,Recíproco
N737US,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N73860,2001,Ala fija multimotor,BOEING,757-33N,2,275,NA,Turboreactor
N738CB,1999,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N738EV,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N738US,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N739GB,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N740EV,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N740SK,2005,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N740SW,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N740UW,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N741EV,2004,Ala fija multimotor,BOMBARDIER INC,CL-600-2C10,2,80,NA,Turboventilador
N741SA,1998,Ala fija multimotor,BOEING,737-7H4,2,140,NA,Turboventilador
N741UW,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
N742PS,2000,Ala fija multimotor,AIRBUS INDUSTRIE,A319-112,2,179,NA,Turboventilador
